day_in_month_sin,calendar_week_sin,weekday_sin,dayofyear_sin,month_sin,day_in_month_cos,calendar_week_cos,weekday_cos,dayofyear_cos,month_cos,nb_days_since_last_survey,Datum_dt,CDU_CSU,SPD,GRUENE,FDP,LINKE,PIRATEN,AfD,Linke_PDS,PDS,REP_DVU,Sonstige
0.9945218953682734,0.23931566428755774,0.43388373911755823,0.13727877211326478,0.49999999999999994,-0.10452846326765333,0.970941817426052,-0.900968867902419,0.9905324521322229,0.8660254037844387,0,1998-01-08,36.0,43.0,7.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0
0.8660254037844386,0.6631226582407952,0.43388373911755823,0.5808002734538009,0.8660254037844386,0.5000000000000001,0.7485107481711011,-0.900968867902419,0.8140460935082178,0.5000000000000001,28,1998-02-05,35.0,45.0,6.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0
0.8660254037844388,0.7485107481711011,0.7818314824680297,0.6486295610349814,0.8660254037844386,-0.4999999999999998,0.6631226582407953,0.6234898018587336,0.7611042586607747,0.5000000000000001,5,1998-02-10,36.0,41.0,7.0,6.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0
0.7431448254773941,0.992708874098054,-0.9749279121818235,0.9988797155850336,0.8660254037844388,0.6691306063588583,-0.1205366802553229,-0.2225209339563146,-0.04732138832243185,-0.4999999999999998,53,1998-04-04,34.0,46.0,6.0,5.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0
0.9945218953682733,0.9709418174260521,0.7818314824680297,0.9951053111006976,0.8660254037844388,0.10452846326765344,-0.23931566428755752,0.6234898018587336,-0.09882013873287143,-0.4999999999999998,3,1998-04-07,35.0,44.0,7.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0
-0.587785252292473,0.9350162426854149,-0.9749279121818235,0.9587178169872964,0.8660254037844388,-0.8090169943749475,-0.35460488704253545,-0.2225209339563146,-0.2843591872810034,-0.4999999999999998,11,1998-04-18,36.0,45.0,6.0,5.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0
-0.8660254037844386,0.8854560256532099,-0.9749279121818235,0.9175836260593937,0.8660254037844388,0.5,-0.4647231720437685,-0.2225209339563146,-0.39754281428255595,-0.4999999999999998,7,1998-04-25,36.0,45.0,6.0,5.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0
0.9510565162951536,0.7485107481711013,-0.9749279121818235,0.7961828637826158,0.49999999999999994,-0.30901699437494734,-0.663122658240795,-0.2225209339563146,-0.6050560696488487,-0.8660254037844387,14,1998-05-09,37.0,43.0,7.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0
0.5877852522924732,0.6631226582407952,0.7818314824680297,0.7638886127905428,0.49999999999999994,-0.8090169943749473,-0.7485107481711012,0.6234898018587336,-0.6453481132295501,-0.8660254037844387,3,1998-05-12,39.0,39.0,7.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0
-0.20791169081775907,0.6631226582407952,-0.9749279121818235,0.717676913675962,0.49999999999999994,-0.9781476007338057,-0.7485107481711012,-0.2225209339563146,-0.6963762255968722,-0.8660254037844387,4,1998-05-16,35.0,44.0,6.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0
-0.9945218953682734,0.5680647467311558,-0.9749279121818235,0.6287628145958344,0.49999999999999994,0.104528463267653,-0.8229838658936564,-0.2225209339563146,-0.777597146973627,-0.8660254037844387,7,1998-05-23,37.0,43.0,6.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0
-1.133107779529596e-15,0.46472317204376906,-0.9749279121818235,0.5307300481619334,0.49999999999999994,1.0,-0.8854560256532096,-0.2225209339563146,-0.8475409228928311,-0.8660254037844387,7,1998-05-30,36.0,44.0,6.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0
0.9510565162951535,0.35460488704253584,-0.9749279121818235,0.4250003399695541,1.2246467991473532e-16,0.30901699437494745,-0.9350162426854147,-0.2225209339563146,-0.9051931898913974,-1.0,7,1998-06-06,35.0,44.0,7.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0
0.40673664307580004,0.23931566428755766,-0.9749279121818235,0.3131070409358269,1.2246467991473532e-16,-0.913545457642601,-0.970941817426052,-0.2225209339563146,-0.9497178427914316,-1.0,7,1998-06-13,36.0,44.0,7.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0
-0.8660254037844384,0.12053668025532308,-0.9749279121818235,0.19667288979357647,1.2246467991473532e-16,-0.5000000000000004,-0.992708874098054,-0.2225209339563146,-0.980469160361632,-1.0,7,1998-06-20,36.0,43.0,7.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0
-0.5877852522924732,-3.216245299353273e-16,-0.9749279121818235,0.07738647923346302,1.2246467991473532e-16,0.8090169943749473,-1.0,-0.2225209339563146,-0.9970011699250151,-1.0,7,1998-06-27,36.0,44.0,7.0,5.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0
0.7431448254773945,-0.23931566428755746,-0.9749279121818235,-0.16280701293851646,-0.4999999999999998,-0.6691306063588579,-0.9709418174260521,-0.2225209339563146,-0.9866579328916572,-0.8660254037844388,14,1998-07-11,37.0,42.0,7.0,5.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0
-0.587785252292473,-0.3546048870425356,-0.9749279121818235,-0.2802306751992161,-0.4999999999999998,-0.8090169943749475,-0.9350162426854148,-0.2225209339563146,-0.9599326896597445,-0.8660254037844388,7,1998-07-18,37.0,43.0,7.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0
-0.8660254037844386,-0.46472317204376806,-0.9749279121818235,-0.3935902766564665,-0.4999999999999998,0.5,-0.8854560256532101,-0.2225209339563146,-0.9192859697186105,-0.8660254037844388,7,1998-07-25,37.0,43.0,7.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0
0.9945218953682734,-0.663122658240795,-0.9749279121818235,-0.6016240632249227,-0.8660254037844384,-0.10452846326765333,-0.7485107481711013,-0.2225209339563146,-0.7987793728863648,-0.5000000000000004,14,1998-08-08,37.0,42.0,7.0,6.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0
